LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
4000 atoms
5 atom types
0 35.97 xlo xhi
0 35.97 ylo yhi
0 35.97 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 1.0
2 2.0
3 3.0
4 4.0
5 5.0
 
Atoms  # atomic
 
3728 1 1.7985 30.5745 3.597 0 0 0
560 1 30.5745 30.5745 32.373 0 0 0
2714 1 10.791 8.9925 30.5745 0 0 0
1652 1 19.7835 23.3805 7.194 0 0 0
663 1 26.9775 3.597 19.7835 0 0 0
1603 1 19.7835 17.985 1.7985 0 0 0
1443 1 19.7835 3.597 1.7985 0 0 0
1289 1 25.179 25.179 7.194 0 0 0
2700 1 8.9925 8.9925 14.388 0 0 0
1790 1 21.582 34.1715 26.9775 0 0 0
3726 1 3.597 30.5745 5.3955 0 0 0
651 1 26.9775 3.597 8.9925 0 0 0
1320 1 23.3805 26.9775 32.373 0 0 0
2967 1 8.9925 32.373 5.3955 0 0 0
3556 1 1.7985 12.5895 28.776 0 0 0
369 1 32.373 14.388 7.194 0 0 0
1599 1 19.7835 14.388 34.1715 0 0 0
1475 1 19.7835 3.597 30.5745 0 0 0
2057 1 17.985 21.582 14.388 0 0 0
652 1 26.9775 5.3955 7.194 0 0 0
3194 1 7.194 16.1865 30.5745 0 0 0
2531 1 12.5895 28.776 8.9925 0 0 0
2295 1 12.5895 7.194 12.5895 0 0 0
2883 1 8.9925 25.179 1.7985 0 0 0
1853 1 17.985 3.597 10.791 0 0 0
1305 1 25.179 25.179 21.582 0 0 0
3841 1 0.0 7.194 0.0 0 0 0
1296 1 23.3805 26.9775 10.791 0 0 0
3785 1 3.597 32.373 21.582 0 0 0
477 1 32.373 21.582 32.373 0 0 0
1125 1 25.179 10.791 3.597 0 0 0
3844 1 0.0 8.9925 5.3955 0 0 0
62 1 34.1715 12.5895 0.0 0 0 0
1282 1 25.179 26.9775 1.7985 0 0 0
3720 1 1.7985 26.9775 32.373 0 0 0
1130 1 25.179 12.5895 8.9925 0 0 0
