455 1 30.5745 21.582 12.5895 0 0 0
2381 1 14.388 14.388 17.985 0 0 0
3513 1 3.597 7.194 28.776 0 0 0
1783 1 19.7835 32.373 19.7835 0 0 0
2529 1 14.388 28.776 7.194 0 0 0
2344 1 12.5895 12.5895 17.985 0 0 0
428 1 30.5745 19.7835 21.582 0 0 0
2435 1 12.5895 17.985 30.5745 0 0 0
136 1 34.1715 23.3805 25.179 0 0 0
1736 1 19.7835 30.5745 10.791 0 0 0
1403 1 19.7835 0.0 1.7985 0 0 0
761 1 28.776 14.388 0.0 0 0 0
3027 1 5.3955 0.0 23.3805 0 0 0
3997 1 0.0 32.373 28.776 0 0 0
1224 1 23.3805 19.7835 17.985 0 0 0
1831 1 16.1865 0.0 26.9775 0 0 0
1200 1 23.3805 16.1865 32.373 0 0 0
3341 1 7.194 28.776 17.985 0 0 0
2536 1 12.5895 30.5745 10.791 0 0 0
3443 1 1.7985 3.597 1.7985 0 0 0
3697 1 3.597 25.179 14.388 0 0 0
2249 1 14.388 3.597 7.194 0 0 0
2491 1 12.5895 25.179 8.9925 0 0 0
299 1 30.5745 7.194 16.1865 0 0 0
2774 1 10.791 16.1865 12.5895 0 0 0
1835 1 16.1865 0.0 30.5745 0 0 0
3339 1 5.3955 28.776 16.1865 0 0 0
1616 1 19.7835 19.7835 10.791 0 0 0
495 1 30.5745 25.179 12.5895 0 0 0
1421 1 21.582 0.0 17.985 0 0 0
3704 1 1.7985 26.9775 17.985 0 0 0
158 1 34.1715 26.9775 28.776 0 0 0
2883 1 8.9925 25.179 1.7985 0 0 0
256 1 30.5745 5.3955 10.791 0 0 0
1235 1 23.3805 17.985 30.5745 0 0 0
3473 1 3.597 3.597 28.776 0 0 0
1316 1 23.3805 26.9775 28.776 0 0 0
2472 1 12.5895 23.3805 25.179 0 0 0
2193 1 17.985 32.373 28.776 0 0 0
1555 1 19.7835 10.791 30.5745 0 0 0
3160 1 5.3955 12.5895 32.373 0 0 0
2729 1 10.791 10.791 7.194 0 0 0
1953 1 17.985 10.791 28.776 0 0 0
3790 1 3.597 34.1715 26.9775 0 0 0
54 1 34.1715 8.9925 21.582 0 0 0
2349 1 14.388 10.791 25.179 0 0 0
389 1 32.373 14.388 25.179 0 0 0
3661 1 3.597 21.582 17.985 0 0 0
1228 1 23.3805 19.7835 21.582 0 0 0
145 1 34.1715 25.179 8.9925 0 0 0
2240 1 12.5895 1.7985 32.373 0 0 0
3929 1 0.0 21.582 14.388 0 0 0
682 1 28.776 8.9925 1.7985 0 0 0
536 1 30.5745 30.5745 10.791 0 0 0
2531 1 12.5895 28.776 8.9925 0 0 0
3036 1 5.3955 1.7985 28.776 0 0 0
2882 1 10.791 26.9775 1.7985 0 0 0
2144 1 16.1865 30.5745 17.985 0 0 0
2777 1 10.791 14.388 14.388 0 0 0
58 1 34.1715 8.9925 28.776 0 0 0
3786 1 3.597 34.1715 23.3805 0 0 0
70 1 34.1715 12.5895 14.388 0 0 0
3193 1 7.194 14.388 28.776 0 0 0
402 1 32.373 19.7835 1.7985 0 0 0
181 1 34.1715 32.373 1.7985 0 0 0
2412 1 12.5895 19.7835 7.194 0 0 0
1533 1 21.582 10.791 10.791 0 0 0
3766 1 3.597 34.1715 5.3955 0 0 0
3229 1 7.194 17.985 25.179 0 0 0
3961 1 0.0 28.776 0.0 0 0 0
2601 1 10.791 0.0 0.0 0 0 0
3256 1 5.3955 23.3805 10.791 0 0 0
3074 1 7.194 5.3955 30.5745 0 0 0
2257 1 14.388 3.597 14.388 0 0 0
1226 1 25.179 19.7835 23.3805 0 0 0
3240 1 5.3955 19.7835 32.373 0 0 0
3465 1 3.597 3.597 21.582 0 0 0
101 1 34.1715 17.985 1.7985 0 0 0
3070 1 7.194 5.3955 26.9775 0 0 0
1833 1 17.985 0.0 28.776 0 0 0
3735 1 1.7985 28.776 12.5895 0 0 0
