# LAMMPS data file written by OVITO Basic 3.5.4
3600 atoms
5 atom types
0 44.0540730239555 xlo xhi
0 25.4346309192801 ylo yhi
-0.003738112052898703 35.308129722729326 zlo zhi
 
Masses
 
1 1.0
2 2.0
3 3.0
4 4.0
5 5.0
 
Atoms  # atomic
 
938 1 27.166678364772537 8.902120821748039 2.076728918275085 0 0 0
3121 1 35.97749296956363 11.445583913676051 20.76728918275084 0 0 0
1978 1 4.405407302395545 7.630389275784033 24.92074701930101 0 0 0
1838 1 0.7342345503992558 6.358657729820028 26.99747593757609 0 0 0
213 1 8.076580054391835 8.902120821748039 4.153457836550168 0 0 0
2450 1 14.684691007985156 2.543463091928011 29.07420485585118 0 0 0
2711 1 16.153160108783666 22.8911678273521 33.227662692401346 0 0 0
1517 1 38.1801966207614 22.891167827352103 2.076728918275084 0 0 0
2205 1 11.747752806388124 12.717315459640057 20.767289182750844 0 0 0
2840 1 19.090098310380704 20.347704735424088 35.30439161067643 0 0 0
3405 1 36.71172751996289 15.260778551568066 29.07420485585118 0 0 0
2121 1 1.4684691007985151 17.804241643496077 35.30439161067643 0 0 0
981 1 28.635147465571052 16.532510097532075 0.0 0 0 0
155 1 5.139641852794804 6.358657729820028 8.306915673100336 0 0 0
608 1 14.684691007985156 22.8911678273521 4.153457836550166 0 0 0
2873 1 20.55856741117922 22.8911678273521 33.227662692401346 0 0 0
3067 1 35.97749296956363 3.815194637892017 20.76728918275084 0 0 0
327 1 5.139641852794805 13.98904700560406 14.53710242792559 0 0 0
578 1 18.35586375998144 8.902120821748039 2.0767289182750845 0 0 0
3523 1 42.58560392315695 2.543463091928011 26.99747593757609 0 0 0
1810 1 2.2027036511977727 3.815194637892017 18.69056026447576 0 0 0
136 1 3.6711727519962887 1.271731545964006 10.383644591375422 0 0 0
2016 1 8.810814604791094 7.630389275784033 18.69056026447576 0 0 0
89 1 0.7342345503992576 24.162899373316108 8.306915673100338 0 0 0
3070 1 25.69820926397402 24.162899373316105 35.30439161067643 0 0 0
2620 1 16.153160108783666 2.54346309192801 33.227662692401346 0 0 0
226 1 3.6711727519962887 24.162899373316108 10.383644591375422 0 0 0
2020 1 11.013518255988863 3.815194637892017 18.69056026447576 0 0 0
2160 1 4.405407302395545 17.804241643496077 31.150933774126266 0 0 0
1442 1 33.0405547679666 16.53251009753207 12.460373509650504 0 0 0
1309 1 31.57208566716808 19.07597318946009 8.306915673100338 0 0 0
2341 1 16.15316010878367 5.086926183856022 20.76728918275084 0 0 0
2947 1 30.10361656636957 19.075973189460083 22.844018101025927 0 0 0
3386 1 40.38290027195917 3.815194637892017 26.99747593757609 0 0 0
1137 1 26.43244381437328 22.891167827352103 6.230186754825249 0 0 0
829 1 16.15316010878367 10.173852367712044 14.53710242792559 0 0 0
2628 1 14.684691007985151 10.173852367712046 35.30439161067643 0 0 0
3253 1 36.711727519962885 10.173852367712044 22.844018101025927 0 0 0
440 1 11.747752806388124 20.347704735424088 2.076728918275085 0 0 0
941 1 28.63514746557105 6.358657729820028 1.7763568394002505e-15 0 0 0
1403 1 30.103616566369567 16.53251009753207 16.613831346200673 0 0 0
3118 1 34.50902386876511 16.53251009753207 22.844018101025927 0 0 0
122 1 0.7342345503992576 1.2717315459640055 14.53710242792559 0 0 0
3196 1 35.97749296956363 3.815194637892017 26.99747593757609 0 0 0
2719 1 19.090098310380696 17.804241643496077 29.07420485585118 0 0 0
1039 1 28.63514746557105 1.2717315459640055 6.230186754825253 0 0 0
593 1 15.418925558384412 16.53251009753207 6.230186754825252 0 0 0
562 1 12.481987356787378 19.075973189460083 10.383644591375422 0 0 0
2357 1 11.013518255988863 19.075973189460083 31.150933774126266 0 0 0
1216 1 26.43244381437328 10.173852367712044 12.460373509650504 0 0 0
2274 1 9.545049155190348 6.358657729820028 33.227662692401346 0 0 0
