Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
1417,367.2926940917969,366.5297,1417,21.73995180614157,344.78974819385843
1782,372.5403137207031,376.28043,1782,34.15057410123007,342.12985589876996
4715,352.0359191894531,338.12558,4715,-8.438093372757985,346.563673372758
4701,375.74322509765625,373.1189,4701,28.88838763821193,344.23051236178804
4118,298.18670654296875,289.27054,4118,-54.5089075753336,343.77944757533356
1652,369.1372375488281,381.74393,1652,32.20085098291817,349.5430790170818
1483,311.37017822265625,323.17273,1483,-19.773336811059103,342.9460668110591
2275,355.8965759277344,361.17117,2275,16.193948157674885,344.97722184232515
877,362.5740966796875,373.80905,877,21.90038055984256,351.90866944015744
3525,307.5809631347656,303.26273,3525,-41.17891725945516,344.4416472594551
2016,294.7835998535156,293.94705,2016,-51.65986769145268,345.6069176914527
426,306.9947509765625,308.66113,426,-36.26958851135371,344.93071851135375
626,357.15484619140625,363.99704,626,17.835449412714638,346.1615905872854
1589,359.0565795898437,353.89517,1589,4.4859972418268645,349.40917275817316
2223,393.0591125488281,394.66068,2223,56.22354748021236,338.43713251978767
2217,349.5622253417969,355.6542,2217,7.411431474161287,348.2427685258387
4483,334.4054870605469,343.00674,4483,-3.8631047266897816,346.86984472668973
1485,276.3238830566406,292.03705,1485,-56.917115318976855,348.9541653189769
1739,370.724365234375,363.0501,1739,19.192482589524232,343.85761741047577
