22.112663 9.397155 12.118249 20.293965 11.077968 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.200000 0.200000 26.150850 25.078061 23.371090 189.811900 246.193600 161.621100 91.658500 118.089400 22.995000 
0.676348 9.322693 26.141406 14.191501 24.668053 190.037400 244.336600 162.887800 85.682000 114.027900 25.748300 
0.967948 8.885293 26.433006 13.754101 24.959653 189.929800 244.741000 162.524200 85.866600 115.026400 26.080600 
0.500051 1.093545 26.161855 23.588581 23.655968 189.547700 246.586100 161.028500 91.091900 119.357100 24.083300 
0.500051 1.093545 26.161855 23.588581 23.655968 189.547700 246.586100 161.028500 91.091900 119.357100 24.083300 
2.229742 5.258340 26.289364 16.459374 24.763179 189.112600 245.614700 160.861600 87.585200 118.293800 25.888600 
2.229742 5.258340 26.289364 16.459374 24.763179 189.112600 245.614700 160.861600 87.585200 118.293800 25.888600 
2.229742 5.258340 26.289364 16.459374 24.763179 189.112600 245.614700 160.861600 87.585200 118.293800 25.888600 
2.392657 5.551025 25.803995 14.314751 26.937572 188.508100 245.832600 159.845800 88.148900 119.867400 25.973000 
2.392657 5.551025 25.803995 14.314751 26.937572 188.508100 245.832600 159.845800 88.148900 119.867400 25.973000 
2.392657 5.551025 25.803995 14.314751 26.937572 188.508100 245.832600 159.845800 88.148900 119.867400 25.973000 
2.392657 5.551025 25.803995 14.314751 26.937572 188.508100 245.832600 159.845800 88.148900 119.867400 25.973000 
1.196352 3.375105 26.059766 19.241136 25.127640 189.741500 246.912800 161.155900 89.711400 119.624200 24.991600 
2.461745 5.612487 27.225026 13.011892 26.688851 189.642700 247.600700 160.663800 87.793000 121.149000 25.827000 
2.461745 5.612487 27.225026 13.011892 26.688851 189.642700 247.600700 160.663800 87.793000 121.149000 25.827000 
2.454627 5.345854 27.360459 13.168049 26.671012 189.730300 247.559500 160.815700 88.267400 120.902900 27.179600 
2.454627 5.345854 27.360459 13.168049 26.671012 189.730300 247.559500 160.815700 88.267400 120.902900 27.179600 
2.454627 5.345854 27.360459 13.168049 26.671012 189.730300 247.559500 160.815700 88.267400 120.902900 27.179600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.359876 5.243309 27.411703 13.104510 26.880602 190.159600 248.872600 160.803100 88.933600 122.637900 26.692600 
2.395339 5.406137 27.483516 12.874666 26.840341 190.157500 248.787100 160.842700 88.709300 122.476100 26.866300 
1.699757 5.585893 27.615293 12.840458 27.258599 190.109200 248.694100 160.816700 88.719200 122.387100 27.568300 
1.699757 5.585893 27.615293 12.840458 27.258599 190.109200 248.694100 160.816700 88.719200 122.387100 27.568300 
1.699757 5.585893 27.615293 12.840458 27.258599 190.109200 248.694100 160.816700 88.719200 122.387100 27.568300 
1.467960 5.679015 27.612625 12.889141 27.351258 190.862700 250.265900 161.161100 89.210800 124.008300 26.709300 
1.468502 5.712413 27.589897 12.894161 27.335027 190.637000 249.774200 161.068400 89.038100 123.482300 26.995300 
1.286793 5.650316 28.035401 12.821732 27.205758 190.620200 249.908500 160.976000 89.147300 123.774300 27.232600 
1.286793 5.650316 28.035401 12.821732 27.205758 190.620200 249.908500 160.976000 89.147300 123.774300 27.232600 
1.227746 5.319867 28.519777 12.719375 27.213235 190.967900 250.576200 161.163800 89.144400 124.410300 27.062600 
1.509142 5.126531 28.624206 12.937058 26.803063 190.527000 249.842900 160.869100 89.023300 123.823300 27.748600 
1.661153 4.983812 28.855591 12.784342 26.715101 190.903400 250.526000 161.092200 89.213900 124.434700 27.698000 
1.290431 4.733286 29.136979 12.877666 26.961638 191.585900 252.167700 161.295100 89.950000 126.322700 26.749300 
1.174043 4.566500 29.504707 12.843520 26.911230 191.290400 251.365500 161.252800 89.829900 125.329000 27.303600 
0.561587 4.485447 29.707602 13.000307 27.245057 191.684800 252.787500 161.133400 90.162800 127.333700 26.774600 
0.326591 4.506765 29.983344 12.999608 27.183692 191.570400 252.392700 161.159300 89.999100 126.786500 27.591600 
0.000000 4.226125 29.945499 13.290623 27.559446 192.188200 253.641300 161.461600 90.852100 128.034600 27.270300 
0.054656 4.280940 30.000000 12.988147 27.676254 192.302700 253.975400 161.466400 90.828000 128.463600 28.055600 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
0.000000 4.437739 29.923730 13.072037 27.642764 192.520700 254.305500 161.628300 90.983000 128.690700 28.454000 
