Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
4684,188.83311462402344,188.61034,4684,2.063763651262441,186.54657634873757
486,187.1986389160156,186.88611,486,0.1534114719119328,186.73269852808806
1962,190.01046752929688,190.23016,1962,3.128662136254888,187.10149786374512
393,180.8903350830078,180.56711,393,-6.2374613751695085,186.80457137516953
4842,190.9593811035156,190.72838,4842,3.3909545012588684,187.3374254987411
4866,192.36595153808597,192.11778,4866,5.482124722144171,186.63565527785585
1755,192.2494964599609,192.15161,1755,4.641001245566859,187.51060875443315
2515,190.8585357666016,190.75116,2515,3.255100876843701,187.4960591231563
3585,185.4917755126953,185.29803,3585,-1.970951050965367,187.26898105096538
4315,177.79986572265625,177.3964,4315,-9.400330397704495,186.7967303977045
4966,187.34231567382807,187.16522,4966,0.2914770147406798,186.87374298525933
2099,177.16024780273438,177.10199,2099,-9.702808326071574,186.80479832607156
3599,192.44728088378903,192.21399,3599,5.13670236118604,187.07728763881394
4121,192.0476531982422,192.30884,4121,5.689997391263504,186.6188426087365
29,188.8360137939453,188.93227,29,2.15663748966876,186.77563251033123
65,187.7566070556641,187.49156,65,0.1069497383768791,187.38461026162312
838,189.48216247558597,189.337,838,2.1863247670766097,187.1506752329234
3906,183.8689422607422,183.70193,3906,-4.246041521438928,187.94797152143894
3773,187.4754943847656,187.80205,3773,0.7719136309543677,187.03013636904564
4635,181.0697784423828,180.83336,4635,-6.668777856259645,187.50213785625965
3161,188.87374877929688,188.77545,3161,1.6750315471841564,187.10041845281586
2659,186.7069549560547,187.01727,2659,-0.2481458057616189,187.26541580576162
4615,186.0240020751953,186.38254,4615,-0.7458387706598709,187.12837877065988
4628,191.0123291015625,191.60175,4628,5.133159238240342,186.46859076175966
2451,186.74957275390625,186.82645,2451,-0.2384438311898101,187.0648938311898
2846,188.71588134765625,188.94194,2846,1.6612905350143987,187.2806494649856
1144,183.21697998046875,183.41736,1144,-3.91278347198654,187.33014347198653
3078,185.5179443359375,185.61154,3078,-1.888416668062987,187.49995666806296
1103,183.2597198486328,183.18143,1103,-4.179547167453558,187.36097716745357
168,188.8584747314453,188.82355,168,2.0109358323448,186.8126141676552
1670,192.6201171875,192.61055,1670,5.495227930720948,187.11532206927905
2570,192.48460388183597,192.48407,2570,5.537162348160146,186.94690765183987
2377,178.3173370361328,178.30711,2377,-9.1815435280736,187.4886535280736
4395,179.4331817626953,179.89328,4395,-8.017628915835358,187.91090891583536
4257,186.51634216308597,186.66492,4257,-0.3211960708839984,186.98611607088398
3862,192.38706970214844,192.17706,3862,4.823743561188175,187.35331643881185
23,188.1168365478516,187.82568,23,1.0629431794565254,186.76273682054347
2633,182.18017578125,182.41936,2633,-5.025978622934667,187.44533862293468
3340,191.4285430908203,191.4527,3340,4.64527508882639,186.8074249111736
2215,187.16949462890625,187.1488,2215,-0.3356387987178799,187.48443879871786
3682,189.9861297607422,189.79909,3682,2.8125052844365643,186.98658471556345
4724,188.6888427734375,188.80618,4724,1.6600264842343135,187.1461535157657
1907,190.72396850585935,190.59386,1907,3.568583575603889,187.0252764243961
84,186.81060791015625,186.72699,84,-0.8218874950169999,187.548877495017
227,188.22970581054688,188.36493,227,1.6759822568024827,186.6889477431975
296,181.4706115722656,181.33109,296,-5.708368588066408,187.0394585880664
1001,188.39414978027344,188.29288,1001,1.7309979528688015,186.5618820471312
2138,187.5507049560547,187.65579,2138,0.6288681223313917,187.0269218776686
711,191.1896514892578,190.98042,711,4.422257604779327,186.55816239522068
2801,190.0315093994141,189.94168,2801,3.0086961937080328,186.93298380629196
2527,187.0423889160156,187.00848,2527,-0.0688117010304841,187.07729170103048
3752,179.15078735351562,178.78276,3752,-8.792104505926764,187.57486450592677
3321,187.65560913085935,188.05661,3321,0.7427623581394203,187.31384764186058
3181,186.21026611328125,186.44687,3181,-0.8101414438098702,187.25701144380986
4183,177.90794372558594,177.91931,4183,-9.405858508818454,187.32516850881845
1615,192.4759521484375,192.4206,1615,5.696654146653216,186.72394585334678
3024,190.36875915527344,190.58871,3024,3.5143437208307287,187.07436627916925
1413,177.1396484375,177.03592,1413,-9.742744053631974,186.77866405363199
763,189.1017608642578,188.87152,763,1.3824654043866889,187.4890545956133
655,189.3291778564453,189.10522,655,2.0310862702630272,187.07413372973699
4797,184.76963806152344,184.6589,4797,-2.7650740761332853,187.42397407613328
3849,187.41119384765625,187.06369,3849,0.2269858040138457,186.83670419598616
4153,182.6448974609375,183.10384,4153,-4.81316113565711,187.9170011356571
468,192.31906127929688,192.44421,468,5.436493803143378,187.00771619685662
157,189.34768676757807,189.78189,157,2.6677435727406875,187.11414642725933
1295,186.09695434570312,185.67847,1295,-1.826840541923417,187.50531054192342
497,192.3769378662109,192.20407,497,5.2356510358915145,186.96841896410848
4740,186.60313415527344,186.69801,4740,-0.227530381425945,186.92554038142595
2940,191.8383331298828,192.11047,2940,4.807872465273813,187.30259753472617
3456,185.9046173095703,186.12561,3456,-0.8256648860124619,186.95127488601247
373,179.25823974609375,179.46509,373,-7.615141009077408,187.0802310090774
79,177.860595703125,177.85095,79,-9.398537373703668,187.2494873737037
1553,189.36724853515625,189.36087,1553,2.5360711360137365,186.82479886398627
1669,177.44451904296875,177.3538,1669,-9.730199159982233,187.08399915998223
2131,188.9097595214844,188.4653,2131,1.393847346181566,187.07145265381845
4439,186.41001892089844,186.40892,4439,-0.861217391237393,187.2701373912374
465,187.880859375,188.27014,465,1.0266674722499174,187.24347252775007
248,192.6290283203125,192.37784,248,5.573020910710229,186.80481908928977
931,182.4558868408203,182.31976,931,-5.443618084785609,187.76337808478561
1335,181.5453186035156,181.68573,1335,-5.31663245771295,187.00236245771296
4524,180.10244750976562,180.13066,4524,-6.850760438803821,186.98142043880384
1338,179.29566955566406,179.23978,1338,-7.935902520963758,187.17568252096376
1406,178.46327209472656,178.80722,1406,-7.998236672359086,186.8054566723591
1090,179.83975219726562,178.98328,1090,-8.01659022175582,186.99987022175583
4209,181.65257263183597,180.7568,4209,-6.4053410783693625,187.16214107836936
742,189.1350250244141,189.03021,742,1.7173923710904226,187.31281762890958
2323,192.53582763671875,192.18279,2323,4.675535868415873,187.50725413158415
3601,192.2299346923828,192.23384,3601,5.362931668420147,186.87090833157984
2123,189.7435760498047,190.0947,2123,2.9619240422886484,187.13277595771135
2094,188.36517333984372,188.4401,2094,0.9528622572988396,187.48723774270115
240,185.19189453125,185.01273,240,-2.1483599186582083,187.1610899186582
2351,178.76138305664062,178.81934,2351,-8.52601121048561,187.34535121048563
1370,185.37298583984372,185.63922,1370,-2.169688486246802,187.8089084862468
1057,190.38987731933597,190.55313,1057,3.288038033546317,187.2650919664537
4816,192.17208862304688,192.33418,4816,5.629095741022879,186.70508425897714
199,189.9135589599609,189.319,199,2.347619719434153,186.97138028056582
2280,189.83555603027344,189.74933,2280,2.9576001108586194,186.79172988914138
4749,187.8684844970703,187.53452,4749,0.2883209909794286,187.24619900902056
2220,181.6233367919922,181.15895,2220,-6.023208506510502,187.18215850651052
4771,189.05514526367188,189.06062,4771,2.073464164651478,186.98715583534852
2819,190.46920776367188,190.58914,2819,3.266379080415076,187.3227609195849
3150,186.12646484375,186.3464,3150,-0.6100358635355746,186.95643586353557
4256,183.6348419189453,183.46982,4256,-3.562277173010361,187.03209717301036
3107,190.82896423339844,190.56326,3107,3.026297267170749,187.53696273282927
1973,189.98971557617188,190.02945,1973,2.911128579350194,187.1183214206498
1375,189.60411071777344,189.64964,1375,2.702578515783406,186.9470614842166
3968,188.0554962158203,188.07458,3968,1.1542797926713109,186.9203002073287
4062,181.66763305664065,181.90543,4062,-5.117136501218748,187.02256650121873
4445,192.4736785888672,192.42519,4445,5.301737148202611,187.12345285179737
3557,186.8286590576172,186.64705,3557,-0.6209531375520514,187.26800313755206
964,192.0052947998047,192.0597,964,4.767105210117141,187.29259478988286
179,177.3720245361328,176.65186,179,-10.44442382848074,187.09628382848075
3698,185.85443115234372,186.20755,3698,-0.6819764891830938,186.88952648918308
3821,190.1793670654297,190.47206,3821,3.480746270661406,186.9913137293386
4878,188.0936584472656,187.96265,4878,0.5210582581759017,187.44159174182408
3899,190.76022338867188,190.58359,3899,3.511667773153672,187.0719222268463
4487,190.1382598876953,190.61633,4487,3.684039325093368,186.93229067490662
3238,187.69061279296875,187.71417,3238,0.8684513745391489,186.84571862546085
2974,180.1735382080078,180.23456,2974,-7.20243373542121,187.4369937354212
