LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
129 5 28.6580996376 21.6611236415 0.360774183
130 5 28.6600380168 24.1915133331 0.3637378996
131 3 30.8920376266 2.5319742691 0.3783561323
132 4 30.8648122095 5.0789397097 0.252496852
133 3 30.8598340992 7.6161458825 0.3853031175
134 5 30.828335437 10.1475529593 0.3537364469
135 4 30.8537986912 12.6920588711 0.2593830341
136 5 30.8782487017 15.261643329 0.3853523324
137 3 30.8797905943 17.8142883227 0.3804015191
138 5 30.8462654447 20.3416767279 0.3512599931
139 4 30.8505386898 22.917238324 0.2490405672
140 3 30.8743278892 25.168005479 0.3621483618
141 3 33.0468985545 1.2901716534 0.3849156807
142 5 33.068308834 3.8197474368 0.3788915629
143 5 33.0500704477 6.3702559215 0.3960483789
144 3 33.0125804316 8.9136427096 0.3831428958
145 3 33.0615245067 11.4374702664 0.3329981098
146 3 33.0497180152 13.9779575065 0.382050045
147 3 33.0688374828 16.5130526049 0.3672593855
148 5 33.0575596402 19.0579909054 0.3482543915
149 4 33.0859745173 21.5896014593 0.2772766779
150 2 33.0165893522 24.2161594905 0.3354588567
151 3 35.2499105842 2.537564801 0.3707738905
152 5 35.2451527443 5.0762690735 0.3784151204
153 4 35.2481924753 7.6384011845 0.3154182548
154 4 35.247355448 10.1840007854 0.2927277251
155 3 35.2182797598 12.717086548 0.3930961807
156 5 35.2702635659 15.252893816 0.3962633888
157 3 35.2996476326 17.7950088725 0.3907635323
158 3 35.3040530399 20.2642537114 0.341470758
159 4 35.2786338398 22.8272251652 0.2973148366
160 4 35.2369146326 25.1443608356 0.289295594
161 3 37.3945509671 1.2956807944 0.3833805935
162 3 37.4189128695 3.785970247 0.3759910229
163 3 37.4429663934 6.2303400168 0.377591032
164 4 37.431864767 8.891768927 0.3519912363
165 5 37.4393980135 11.4724937532 0.3916762774
166 5 37.448781531 14.0119890427 0.3954731575
167 3 37.4655661329 16.5341633485 0.3650464585
168 3 37.4160493548 19.0868592115 0.4076683399
169 3 37.480720734 21.5607077186 0.3513182832
170 5 37.4259174671 24.1435944884 0.3891684098
171 5 39.6319692279 2.546286336 0.3772507159
172 5 39.6594589695 5.0527166053 0.3825453357
173 2 39.6443924765 7.5304820455 0.2722895642
174 2 39.6469476127 10.2832212807 0.3394428234
175 5 39.663423836 12.7677523328 0.3619644166
176 3 39.6750541113 15.291071197 0.3992414161
177 5 39.6728514077 17.8004518835 0.3960016072
178 5 39.6567276169 20.2968609082 0.3852263282
179 3 39.6135986794 22.8414176893 0.3515455096
180 2 39.5705578501 25.4084078148 0.2585512667
181 5 41.850928832 1.2769812538 0.4054693745
182 2 41.8634401888 3.8108198814 0.272420455
183 5 41.8863042527 6.3517395102 0.3993429874
184 5 41.8549818067 8.908377741 0.3917596985
185 3 41.8411928819 11.4975977339 0.3878127303
186 3 41.8493869395 14.0133116435 0.3852011972
187 3 41.8793877632 16.5215477716 0.4048690221
188 3 41.8834407379 19.027215002 0.3946773415
189 5 41.8339239598 21.5789189143 0.3719445777
190 4 41.8121171937 24.1389908203 0.2885109474
191 5 43.7807812463 2.5214468754 0.3943485438
192 5 43.7867148894 5.0787616673 0.3972602531
193 1 44.0401078828 7.6102959174 0.2793290456
194 5 44.0310327438 10.1616946141 0.3977356485
195 4 43.7546194795 12.7153061238 0.3019605871
196 4 43.7760190891 15.2767769344 0.2881772631
197 3 44.0463195071 17.8425970669 0.3924396325
198 5 43.7595377115 20.3560981636 0.3951841506
199 4 44.0372884221 22.8987219127 0.3020276032
200 3 43.7659244948 25.4191666637 0.3860919526
201 3 0.756778488 1.2502545436 2.3559938366
202 3 0.770633494 3.7868350244 2.3303671647
203 4 0.7711709537 6.3920279656 2.3909259712
204 2 0.7521307833 8.9648680562 2.3034769604
205 3 0.7028210594 11.4333752908 2.3853831825
206 5 0.7197069856 13.9293010576 2.3467337494
207 4 0.7412318057 16.5086524137 2.3581090318
208 2 0.7412009678 19.0481985725 2.2796653075
209 5 0.7363065603 21.6206571437 2.3651910963
210 3 0.7651223295 24.1590841787 2.3521892776
211 5 2.9420058885 2.5466932901 2.3766676009
212 5 2.9691608191 5.0660443519 2.3371769763
213 5 2.9775046605 7.6274897279 2.3648106404
214 5 2.9571076247 10.1351154248 2.3839172056
215 4 2.9413010233 12.7019529426 2.3635191846
216 4 2.9545480831 15.2613126788 2.3510723428
217 3 2.9620769241 17.7994090636 2.375756601
218 4 2.958354355 20.3421854205 2.3777740644
219 1 2.9778967418 22.8852161237 2.3682975711
220 5 2.9475258638 25.1631314406 2.3755646279
221 3 5.1181140958 1.2772864694 2.3811143974
222 2 5.1643708725 3.7737107549 2.298890547
223 3 5.1615954659 6.3570553481 2.3523707795
224 3 5.1654281702 8.9077164406 2.3538472276
225 4 5.1418151871 11.4510014901 2.3645244258
226 3 5.1769262833 14.0377797584 2.349606366
227 3 5.1439738366 16.5263040476 2.3705628544
228 5 5.1625646555 19.0757442778 2.348454527
229 3 5.1476743788 21.5986561879 2.3549851049
230 3 5.1484673521 24.1621363344 2.3298121878
231 3 7.3725812828 2.5550104144 2.3640636903
232 5 7.3464131634 5.1133018961 2.3398890336
233 5 7.3253112624 7.608871578 2.3470443969
234 5 7.3631977652 10.1515970657 2.380248773
235 4 7.3587923579 12.7092781163 2.3714668735
236 5 7.3507745166 15.2438136527 2.3832889298
237 4 7.366105334 17.8036057777 2.3374946047
238 5 7.3325361304 20.3602694431 2.3676274102
