5,1
10,2
11,3
16,4
17,5
22,6
23,7
28,8
29,9
30,10
66,11
63,12
84,13
81,14
102,15
99,16
114,17
111,18
118,19
49,20
67,21
68,22
85,23
86,24
103,25
104,26
115,27
116,28
119,29
120,30
187,31
219,32
216,33
243,34
240,35
259,36
256,37
267,38
264,39
190,40
191,41
220,42
221,43
244,44
245,45
260,46
261,47
268,48
269,49
270,50
384,51
381,52
412,53
409,54
432,55
429,56
444,57
441,58
448,59
350,60
385,61
386,62
413,63
414,64
433,65
434,66
445,67
446,68
449,69
450,70
545,71
579,72
576,73
603,74
600,75
619,76
616,77
627,78
624,79
548,80
549,81
580,82
581,83
604,84
605,85
620,86
621,87
628,88
629,89
630,90
744,91
741,92
772,93
769,94
792,95
789,96
804,97
801,98
808,99
710,100
745,101
746,102
773,103
774,104
793,105
794,106
805,107
806,108
809,109
810,110
905,111
939,112
936,113
963,114
960,115
979,116
976,117
987,118
984,119
908,120
909,121
940,122
941,123
964,124
965,125
980,126
981,127
988,128
989,129
990,130
1104,131
1101,132
1132,133
1129,134
1152,135
1149,136
1164,137
1161,138
1168,139
1070,140
1105,141
1106,142
1133,143
1134,144
1153,145
1154,146
1165,147
1166,148
1169,149
1170,150
1265,151
1299,152
1296,153
1323,154
1320,155
1339,156
1336,157
1347,158
1344,159
1268,160
1269,161
1300,162
1301,163
1324,164
1325,165
1340,166
1341,167
1348,168
1349,169
1350,170
1464,171
1461,172
1492,173
1489,174
1512,175
1509,176
1524,177
1521,178
1528,179
1430,180
1465,181
1466,182
1493,183
1494,184
1513,185
1514,186
1525,187
1526,188
1529,189
1530,190
1,191
9,192
6,193
15,194
12,195
21,196
18,197
27,198
24,199
4,200
2,201
3,202
7,203
8,204
13,205
14,206
19,207
20,208
25,209
26,210
45,211
62,212
59,213
80,214
77,215
98,216
95,217
110,218
107,219
48,220
50,221
64,222
65,223
82,224
83,225
100,226
101,227
112,228
113,229
117,230
186,231
183,232
215,233
212,234
239,235
236,236
255,237
252,238
263,239
161,240
188,241
189,242
217,243
218,244
241,245
242,246
257,247
258,248
265,249
266,250
346,251
380,252
377,253
408,254
405,255
428,256
425,257
440,258
437,259
349,260
351,261
382,262
383,263
410,264
411,265
430,266
431,267
442,268
443,269
447,270
544,271
541,272
575,273
572,274
599,275
596,276
615,277
612,278
623,279
513,280
546,281
547,282
577,283
578,284
601,285
602,286
617,287
618,288
625,289
626,290
706,291
740,292
737,293
768,294
765,295
788,296
785,297
800,298
797,299
709,300
711,301
742,302
743,303
770,304
771,305
790,306
791,307
802,308
803,309
807,310
904,311
901,312
935,313
932,314
959,315
956,316
975,317
972,318
983,319
873,320
906,321
907,322
937,323
938,324
961,325
962,326
977,327
978,328
985,329
986,330
1066,331
1100,332
1097,333
1128,334
1125,335
1148,336
1145,337
1160,338
1157,339
1069,340
1071,341
1102,342
1103,343
1130,344
1131,345
1150,346
1151,347
1162,348
1163,349
1167,350
1264,351
1261,352
1295,353
1292,354
1319,355
1316,356
1335,357
1332,358
1343,359
1233,360
1266,361
1267,362
1297,363
1298,364
1321,365
1322,366
1337,367
1338,368
1345,369
1346,370
1426,371
1460,372
