1607,623
1611,1023
1604,222
1616,1422
1620,1822
1624,2222
1628,2622
1632,3022
1636,3422
1608,622
1640,3822
1612,1022
1643,263
1655,1463
1659,1863
1663,2263
1667,2663
1671,3063
1675,3463
1679,3863
1647,663
1651,1063
1644,262
1656,1462
1660,1862
1664,2262
1668,2662
1672,3062
1676,3462
1648,662
1680,3862
1652,1062
1683,303
1695,1503
1699,1903
1703,2303
1707,2703
1711,3103
1715,3503
1719,3903
1687,703
1691,1103
1684,302
1696,1502
1700,1902
1704,2302
1708,2702
1712,3102
1716,3502
1688,702
1720,3902
1692,1102
1723,343
1735,1543
1739,1943
1743,2343
1747,2743
1751,3143
1755,3543
1759,3943
1727,743
1731,1143
1443,63
1455,1263
1459,1663
1463,2063
1467,2463
1471,2863
1475,3263
1479,3663
1447,463
1451,863
1724,342
1736,1542
1740,1942
1744,2342
1748,2742
1752,3142
1756,3542
1728,742
1760,3942
1732,1142
1763,383
1775,1583
1779,1983
1783,2383
1787,2783
1791,3183
1795,3583
1799,3983
1767,783
1771,1183
1764,382
1776,1582
1780,1982
1784,2382
1788,2782
1792,3182
1796,3582
1768,782
1800,3982
1772,1182
1444,62
1456,1262
1460,1662
1464,2062
1468,2462
1472,2862
1476,3262
1448,462
1480,3662
1452,862
1483,103
1495,1303
1499,1703
1503,2103
1507,2503
1511,2903
1515,3303
1519,3703
1487,503
1491,903
1484,102
1496,1302
1500,1702
1504,2102
1508,2502
1512,2902
1516,3302
1488,502
1520,3702
1492,902
1401,25
1413,1225
1417,1625
1421,2025
1425,2425
1429,2825
1433,3225
1405,425
1437,3625
1409,825
1402,28
1414,1228
1418,1628
1422,2028
1426,2428
1430,2828
1434,3228
1438,3628
1406,428
1410,828
1521,145
1533,1345
1537,1745
1541,2145
1545,2545
1549,2945
1553,3345
1525,545
1557,3745
1529,945
1522,148
1534,1348
1538,1748
1542,2148
1546,2548
1550,2948
1554,3348
1558,3748
1526,548
1530,948
1561,185
1573,1385
1577,1785
1581,2185
1585,2585
1589,2985
1593,3385
1565,585
1597,3785
1569,985
1562,188
1574,1388
1578,1788
1582,2188
1586,2588
1590,2988
1594,3388
1598,3788
1566,588
1570,988
1601,225
1613,1425
1617,1825
1621,2225
1625,2625
1629,3025
1633,3425
1605,625
1637,3825
1609,1025
1602,228
1614,1428
1618,1828
1622,2228
1626,2628
1630,3028
1634,3428
1638,3828
1606,628
1610,1028
1641,265
1653,1465
1657,1865
1661,2265
1665,2665
1669,3065
1673,3465
1645,665
1677,3865
1649,1065
1642,268
1654,1468
1658,1868
1662,2268
1666,2668
1670,3068
1674,3468
1678,3868
1646,668
1650,1068
1681,305
1693,1505
1697,1905
1701,2305
1705,2705
1709,3105
1713,3505
1685,705
1717,3905
1689,1105
1682,308
1694,1508
1698,1908
1702,2308
1706,2708
1710,3108
1714,3508
1718,3908
1686,708
